FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|COUNTY_NAME|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|MAP_NAME|DATE_CREATED|DATE_EDITED
235032|South Fork Noyo River|Stream|CA|Mendocino|39.4240572|-123.7277916|39.3604468|-123.599179|35|Noyo Hill|01/19/1981|02/09/2016
235033|South Fork Oat Creek|Stream|CA|Yolo|38.8057346|-122.0074698|38.8163889|-122.1111111|65|Bird Valley|01/19/1981|06/16/2016
235034|South Fork One Eye Creek|Stream|CA|El Dorado|38.8054579|-120.7235423|38.7947222|-120.7|748|Slate Mountain|01/19/1981|06/16/2016
235036|South Fork Otis Canyon|Valley|CA|Santa Clara|37.1460547|-121.5477192|37.1327778|-121.54|345|Mount Sizer|01/19/1981|09/07/2016
235037|South Fork Owens Creek|Stream|CA|Trinity|40.8968094|-122.9450293|40.8645872|-122.9739186|932|Siligo Peak|01/19/1981|02/09/2016
235038|South Fork Pacheco Creek|Stream|CA|Santa Clara|37.0449451|-121.2896515|36.9318942|-121.2390934|131|Pacheco Peak|01/19/1981|09/07/2016
235039|South Fork Parker Creek|Stream|CA|Modoc|41.4532272|-120.3007812|41.399339|-120.2305007|1677|Shields Creek|01/19/1981|09/07/2016
235040|South Fork Pat Ford Creek|Stream|CA|Siskiyou|41.7225569|-123.005259|41.7054657|-122.9841282|573|Scott Bar|01/19/1981|05/07/2014
235041|South Fork Patterson Creek|Stream|CA|Tehama|40.3318206|-122.2511115|40.3183333|-122.2530556|176|Hooker|01/19/1981|02/01/2016
235042|South Fork Pine Creek|Stream|CA|Modoc|41.3723945|-120.3118918|41.3476729|-120.2216111|1865|Soup Creek|01/19/1981|09/07/2016
235044|South Fork Raider Creek|Stream|CA|Modoc|41.3301732|-120.1724429|41.3158333|-120.195|2023|Eagle Peak|01/19/1981|09/07/2016
235045|South Fork Ramshorn Creek|Stream|CA|Trinity|41.1423692|-122.6461328|41.1007025|-122.6316877|923|Tangle Blue Lake|01/19/1981|02/18/2016
235046|South Fork Redwood Creek|Stream|CA|Mendocino|39.7737651|-123.7577978|39.7583333|-123.7702778|374|Hales Grove|01/19/1981|02/18/2016
235048|South Fork Salmon Creek|Stream|CA|Humboldt|40.2145864|-123.8925355|40.1627778|-123.9094444|116|Ettersburg|01/19/1981|02/18/2016
235049|South Fork San Pedro Creek|Stream|CA|San Mateo|37.5796598|-122.4733087|37.5630556|-122.4652778|49|Montara Mountain|01/19/1981|08/17/2016
235050|South Fork Scotts Creek|Stream|CA|Lake|39.0415618|-122.9824985|38.9751756|-122.9766651|453|Lakeport|01/19/1981|02/18/2016
235051|South Fork Shields Creek|Stream|CA|Modoc|41.418783|-120.313559|41.4058333|-120.2905556|1820|Shields Creek|01/19/1981|09/07/2016
235052|South Fork Spanish Canyon|Valley|CA|Shasta|40.4693183|-122.3869518|40.4705556|-122.4302778|182|Olinda|01/19/1981|02/09/2016
235053|South Fork Spanish Creek|Stream|CA|El Dorado|38.5849062|-120.7082651|38.5788889|-120.6513889|596|Aukum|01/19/1981|06/22/2016
235054|South Fork Spring Creek|Stream|CA|Shasta|40.6323718|-122.4927908|40.6507047|-122.5233475|243|Shasta Dam|01/19/1981|02/09/2016
235055|South Fork Spring Gulch|Valley|CA|Shasta|40.462096|-122.4083414|40.4622222|-122.4583333|196|Olinda|01/19/1981|02/09/2016
235056|South Fork Squaw Creek|Stream|CA|Shasta|40.7379266|-122.4883471|40.7434815|-122.5436267|398|Shasta Dam|01/19/1981|02/09/2016
235060|South Fork Trout Creek|Stream|CA|Alameda|37.5029899|-121.6577264|37.4793793|-121.6507813|681|Mendenhall Springs|01/19/1981|07/15/2016
235062|South Fork Usal Creek|Stream|CA|Mendocino|39.8415403|-123.8297446|39.8533333|-123.7727778|13|Hales Grove|01/19/1981|02/26/2016
235063|South Fork Wages Creek|Stream|CA|Mendocino|39.6318256|-123.6883501|39.6313889|-123.6666667|112|Lincoln Ridge|01/19/1981|02/29/2016
235064|South Fork Walker Creek|Stream|CA|Glenn|39.7107135|-122.2408199|39.6990459|-122.4327703|72|Orland|01/19/1981|02/18/2016
235068|South Fork Willow Creek|Stream|CA|Glenn|39.5196047|-122.1622031|39.398217|-122.4572089|34|Willows|01/19/1981|02/18/2016
235069|South Fork Willow Slough|Stream|CA|Yolo|38.6368494|-121.8580212|38.6610154|-122.073305|27|Woodland|01/19/1981|06/28/2016
235070|South Fork Winchuck River|Stream|CA|Del Norte|41.9976115|-124.1953647|41.983167|-124.0970264|4|Smith River|01/19/1981|03/09/2016
235071|South Fork Wolf Creek|Stream|CA|Nevada|39.2162831|-121.060505|39.2061111|-121.0111111|729|Grass Valley|01/19/1981|06/28/2016
235102|South Rail Canyon|Valley|CA|Colusa|39.078782|-122.3855331|39.0502778|-122.3755556|327|Wilbur Springs|01/19/1981|06/22/2016
235106|South Russian Creek|Stream|CA|Siskiyou|41.3265269|-123.0578169|41.2598632|-122.9761466|795|Tanners Peak|01/19/1981|02/09/2016
235109|South San Ramon Creek|Stream|CA|Alameda|37.6768752|-121.9121801|37.7654833|-121.9555146|97|Dublin|01/19/1981|08/31/2016
235148|Spanish Creek|Stream|CA|Sonoma|38.6788|-123.1961172|38.6997222|-123.1919444|143|Tombs Creek|01/19/1981|08/31/2016
235149|Spanish Creek|Stream|CA|Mendocino|38.9729628|-123.6769616|38.9791667|-123.6441667|26|Point Arena|01/19/1981|02/25/2016
235150|Spanish Creek|Stream|CA|El Dorado|38.5743507|-120.7807677|38.5849062|-120.7082651|350|Fiddletown|01/19/1981|06/22/2016
235161|Spanish Ranch Creek|Stream|CA|San Mateo|37.3479967|-122.2691347|37.3488889|-122.2555556|217|La Honda|01/19/1981|08/31/2016
235168|Spanish Valley|Valley|CA|Napa|38.6686111|-122.3738889|38.6913889|-122.3947222|247|Walter Springs|01/19/1981|04/30/2007
235176|Specimen Creek|Stream|CA|Trinity|41.0387501|-123.1092045|41.0288889|-123.0775|1217|Thompson Peak|01/19/1981|02/25/2016
235177|Specimen Creek|Stream|CA|Siskiyou|41.3451348|-123.1725447|41.3726359|-123.1150419|706|Sawyers Bar|01/19/1981|02/09/2016
235182|Spencer Basin|Valley|CA|Lassen|40.3421246|-120.114654|40.3407356|-120.1338212|1755|Spencer Creek|01/19/1981|07/26/2017
235184|Spencer Creek|Stream|CA|Napa|38.2929701|-122.238861|38.2725|-122.1888889|34|Mount George|01/19/1981|08/31/2016
235185|Spencer Creek|Stream|CA|Lassen|40.2699035|-120.0652077|40.3512911|-120.1340991|1241|Spencer Creek|01/19/1981|09/23/2016
235197|Spike Buck Creek|Stream|CA|Marin|37.9038147|-122.5894232|37.9202778|-122.5938889|104|San Rafael|01/19/1981|08/31/2016
235198|Spikenard Creek|Stream|CA|Lake|38.8496241|-122.675265|38.8294444|-122.6888889|502|Whispering Pines|01/19/1981|02/25/2016
235213|Spooner Creek|Stream|CA|Mendocino|39.2082283|-123.4730654|39.2291667|-123.4875|163|Bailey Ridge|01/19/1981|02/25/2016
235226|Spring Branch|Stream|CA|Modoc|41.8637788|-120.2760643|41.8713889|-120.2597222|1613|Sugar Hill|01/19/1981|09/23/2016
235227|Spring Branch|Stream|CA|Solano|38.2046372|-122.0280208|38.2035259|-121.956352|2|Fairfield South|01/19/1981|08/31/2016
235228|Spring Branch|Stream|CA|Tehama|40.4098771|-122.0952745|40.3896006|-121.9813818|161|Tuscan Buttes NE|01/19/1981|02/09/2016
235229|Spring Bridge Gulch|Valley|CA|San Mateo|37.2060567|-122.4016417|37.2125|-122.3863889|12|Pigeon Point|01/19/1981|08/21/2015
235232|Spring Canyon|Valley|CA|El Dorado|38.64435|-120.5402034|38.6480556|-120.5138889|1084|Sly Park|01/19/1981|06/22/2016
235236|Spring Creek|Stream|CA|Sonoma|38.5354683|-123.1458376|38.5283333|-123.1455556|170|Fort Ross|01/19/1981|08/31/2016
235237|Spring Creek|Stream|CA|Mendocino|39.7673763|-123.5436297|39.7741667|-123.5205556|441|Tan Oak Park|01/19/1981|02/25/2016
235238|Spring Creek|Stream|CA|Shasta|40.4659904|-121.8216561|40.4866667|-121.8025|855|Manton|01/19/1981|02/09/2016
235239|Spring Creek|Stream|CA|Shasta|41.0415451|-122.0458339|41.0422222|-122.0288889|711|Shoeinhorse Mountain|01/19/1981|02/09/2016
235241|Spring Creek|Stream|CA|Sonoma|38.4390785|-122.7002645|38.4215785|-122.6127621|50|Santa Rosa|01/19/1981|06/19/2014
235242|Spring Creek|Stream|CA|Colusa|39.1512803|-122.1802526|39.0610048|-122.3221983|27|Williams|01/19/1981|06/22/2016
235243|Spring Creek|Stream|CA|Tehama|40.2629327|-122.2255542|40.3043207|-122.2686118|90|Bend|01/19/1981|02/09/2016
235244|Spring Creek|Stream|CA|Tehama|40.3957122|-121.9197133|40.3762685|-121.8452662|387|Shingletown|01/19/1981|02/09/2016
235245|Spring Creek|Stream|CA|Shasta|40.6295943|-122.4536226|40.7315371|-122.5555714|180|Shasta Dam|01/19/1981|02/09/2016
235261|Spring Gulch|Valley|CA|Shasta|40.414038|-122.8389076|40.397734|-122.836561|526|Arbuckle Mountain|01/19/1981|12/04/2014
235278|Spring Valley Branch|Stream|CA|Amador|38.4851865|-120.8821603|38.494075|-120.8596595|227|Irish Hill|01/19/1981|06/22/2016
235280|Spring Valley Creek|Stream|CA|Humboldt|40.5943059|-123.7103212|40.5952778|-123.7280556|886|Showers Mountain|01/19/1981|02/25/2016
235301|Squaw Creek|Stream|CA|Mendocino|39.8301527|-123.6472427|39.8427778|-123.6561111|288|Leggett|01/19/1981|02/25/2016
235302|Squaw Creek|Stream|CA|Humboldt|40.0645907|-123.7394714|40.1077778|-123.6886111|139|Harris|01/19/1981|02/25/2016
235304|Squaw Creek|Stream|CA|Shasta|40.7370935|-122.4497345|40.7380556|-122.4872222|325|Shasta Dam|01/19/1981|02/09/2016
235305|Squaw Creek|Stream|CA|Colusa|39.3157192|-122.4891525|39.36|-122.4672222|367|Lodoga|01/19/1981|06/22/2016
235306|Squaw Creek|Stream|CA|Placer|39.2115732|-120.1985282|39.1982394|-120.2824192|1850|Tahoe City|01/19/1981|06/22/2016
235307|Squaw Creek|Stream|CA|Humboldt|40.2687485|-124.2264339|40.1865284|-124.1975415|44|Buckeye Mountain|01/19/1981|02/25/2016
235308|Squaw Creek|Stream|CA|Humboldt|40.3488889|-123.9883333|40.30228|-123.99415|71|Weott|01/19/1981|02/25/2016
235309|Squaw Creek|Stream|CA|Humboldt|40.9342942|-124.0370074|40.9387396|-123.9717283|25|Arcata North|01/19/1981|02/25/2016
235310|Squaw Creek|Stream|CA|Sonoma|38.8243492|-122.8780509|38.8165711|-122.769436|267|Asti|01/19/1981|08/31/2016
235324|Squaw Valley|Valley|CA|Placer|39.2115732|-120.1985282|39.2030556|-120.2433333|1850|Tahoe City|01/19/1981|06/22/2016
235326|Squaw Valley Creek|Stream|CA|Lake|39.4365489|-122.9350001|39.4669444|-122.8972222|556|Lake Pillsbury|01/19/1981|02/25/2016
235327|Squaw Valley Creek|Stream|CA|Shasta|41.0407088|-122.2066721|41.3718208|-122.1788967|477|Yellowjacket Mountain|01/19/1981|02/09/2016
235334|Squirrel Creek|Stream|CA|Shasta|41.112101|-122.0658347|41.0811111|-122.0672222|713|Shoeinhorse Mountain|01/19/1981|02/09/2016
235335|Squirrel Creek|Stream|CA|Nevada|39.22906|-121.2452357|39.2237829|-121.0810616|245|Rough And Ready|01/19/1981|06/22/2016
235336|Squirrel Creek|Stream|CA|Plumas|39.9135046|-120.8024499|40.0032259|-120.8082851|1193|Spring Garden|01/19/1981|09/23/2016
235341|Stafford Creek|Stream|CA|El Dorado|38.6307383|-120.8974387|38.6513889|-120.8963889|278|Shingle Springs|01/19/1981|06/22/2016
235346|Stage Gulch|Valley|CA|Sonoma|38.2118614|-122.5502603|38.2227778|-122.5438889|8|Petaluma River|01/19/1981|08/31/2016
235360|Standley Creek|Stream|CA|Mendocino|39.9598703|-123.8028024|39.9066667|-123.8391667|166|Piercy|01/19/1981|02/25/2016
235373|Stanley Creek|Stream|CA|Mendocino|39.5876593|-123.5447372|39.5886111|-123.5172222|212|Sherwood Peak|01/19/1981|02/25/2016
235374|Stanley Creek|Stream|CA|Humboldt|40.0168114|-123.9361384|40.0247222|-123.9063889|307|Briceland|01/19/1981|02/25/2016
235377|Stansberry Creek|Stream|CA|Humboldt|40.2893025|-124.3347712|40.2722222|-124.3230556|7|Petrolia|01/19/1981|02/25/2016
235389|Star Creek|Stream|CA|Trinity|40.9948672|-122.732245|40.994025|-122.7432742|844|Trinity Center|01/19/1981|02/25/2016
235390|Star Creek|Stream|CA|Santa Clara|36.9382849|-121.6238335|36.9377295|-121.6413343|95|Chittenden|01/19/1981|08/31/2016
235406|Station Creek|Stream|CA|Nevada|39.3732402|-120.1321425|39.3602778|-120.1383333|1716|Truckee|01/19/1981|06/22/2016
235413|Steamboat Canyon|Valley|CA|Modoc|41.4285058|-120.1571654|41.4286111|-120.2022222|1484|Warren Peak|01/19/1981|09/23/2016
235414|Steamboat Creek|Stream|CA|Modoc|41.4365615|-120.1238311|41.4285056|-120.2032779|1386|Hansen Island|01/19/1981|09/23/2016
235420|Steamboat Slough|Stream|CA|Sacramento|38.1818606|-121.6602326|38.304635|-121.5735658|1|Rio Vista|01/19/1981|06/22/2016
235423|Steel Canyon|Valley|CA|Napa|38.5054635|-122.2069189|38.4615757|-122.1810843|135|Lake Berryessa|01/19/1981|08/31/2016
235424|Steele Canyon|Valley|CA|Napa|38.355467|-122.0988584|38.3586111|-122.0763889|151|Fairfield North|01/19/1981|08/31/2016
235429|Steely Fork Cosumnes River|Stream|CA|El Dorado|38.63935|-120.5838161|38.6168512|-120.4668674|743|Sly Park|01/19/1981|02/25/2016
235435|Stein Gulch|Valley|CA|Siskiyou|42.0004037|-123.1053243|42.0152778|-123.0983333|697|Squaw Lakes|01/19/1981|05/30/2007
235436|Steinacher Creek|Stream|CA|Siskiyou|41.383739|-123.4197781|41.3687427|-123.2819944|211|Somes Bar|01/19/1981|02/09/2016
235464|Stewart Creek|Stream|CA|Mendocino|38.8174085|-123.4233418|38.825|-123.3916667|164|McGuire Ridge|01/19/1981|02/25/2016
235470|Stewarts Creek|Stream|CA|Sonoma|38.6499127|-123.3994533|38.6502778|-123.3772222|7|Stewarts Point|01/19/1981|08/31/2016
235487|Stinchfield Canyon|Valley|CA|Colusa|39.1507242|-122.4566475|39.1491667|-122.4675|431|Leesville|01/19/1981|06/22/2016
235495|Stitz Creek|Stream|CA|Humboldt|40.460692|-124.0542126|40.4744444|-124.01|19|Scotia|01/19/1981|02/25/2016
235498|Stockhoff Creek|Stream|CA|Sonoma|38.5468574|-123.2975084|38.5708333|-123.2880556|2|Plantation|01/19/1981|08/31/2016
235514|Stone Corral Creek|Stream|CA|Colusa|39.2643327|-122.0977532|39.3532185|-122.3838726|17|Moulton Weir|01/19/1981|06/22/2016
235528|Stone Trough Canyon|Valley|CA|Napa|38.3488005|-122.0935804|38.3513889|-122.0711111|146|Fairfield North|01/19/1981|08/31/2016
235530|Stone Valley|Valley|CA|Glenn|39.5732143|-122.2783188|39.6484908|-122.4138798|59|Stone Valley|01/19/1981|02/09/2016
235533|Stonebreaker Creek|Stream|CA|El Dorado|38.7249041|-120.5182578|38.7085167|-120.4426994|1107|Sly Park|01/19/1981|06/22/2016
235536|Stoner Creek|Stream|CA|Mendocino|39.7612657|-123.38196|39.7587659|-123.3372367|244|Iron Peak|01/19/1981|02/25/2016
235539|Stoney Creek|Stream|CA|El Dorado|38.6004617|-120.6610411|38.5816667|-120.6322222|671|Aukum|01/19/1981|06/22/2016
235540|Stoney Creek|Stream|CA|Mendocino|39.7507103|-123.3797376|39.7332106|-123.4205715|252|Iron Peak|01/19/1981|02/25/2016
235541|Stoney Creek|Stream|CA|Trinity|40.8448666|-122.8500255|40.9123656|-122.8836385|723|Trinity Dam|01/19/1981|02/25/2016
235545|Stony Creek|Stream|CA|Plumas|40.1429549|-120.4613294|40.1988889|-120.4788889|1731|Stony Ridge|01/19/1981|09/23/2016
235546|Stony Creek|Stream|CA|Amador|38.3765792|-120.8482705|38.377968|-120.8032691|207|Amador City|01/19/1981|06/22/2016
235547|Stony Creek|Stream|CA|Lassen|40.5543445|-120.2252151|40.5801783|-120.1204897|1356|Five Springs|01/19/1981|09/23/2016
235566|Stover Creek|Stream|CA|Humboldt|41.0487387|-123.8722845|41.0369444|-123.8480556|167|Hupa Mountain|01/19/1981|02/25/2016
235575|Strap Miner Creek|Stream|CA|El Dorado|38.60685|-121.0174429|38.6257384|-121.0116095|159|Folsom SE|01/19/1981|06/22/2016
235581|Strawberry Creek|Stream|CA|Alameda|37.8724258|-122.2452464|37.8807588|-122.2316349|154|Oakland East|01/19/1981|08/31/2016
235582|Strawberry Creek|Stream|CA|Sacramento|38.458242|-121.418286|38.4512981|-121.3546732|5|Florin|01/19/1981|06/22/2016
235583|Strawberry Creek|Stream|CA|Sonoma|38.7007439|-123.093614|38.7129661|-123.1411156|154|Warm Springs Dam|01/19/1981|08/31/2016
235591|Streeter Creek|Stream|CA|Mendocino|39.7457101|-123.5289071|39.7469444|-123.5597222|446|Cahto Peak|01/19/1981|02/25/2016
235596|String Creek|Stream|CA|Mendocino|39.464605|-123.2738987|39.465|-123.3208333|532|Willits|01/19/1981|02/25/2016
235605|Strong Ranch Slough|Stream|CA|Sacramento|38.5854609|-121.4188422|38.6124049|-121.3407846|9|Sacramento East|01/19/1981|06/22/2016
235606|Strongs Creek|Stream|CA|Humboldt|40.5904091|-124.1611643|40.5951333|-124.0669954|10|Fortuna|01/19/1981|02/25/2016
235612|Stuart Canyon|Valley|CA|Sonoma|38.3699125|-122.508037|38.395745|-122.4705358|102|Glen Ellen|01/19/1981|09/07/2016
235613|Stuart Creek|Stream|CA|Sonoma|38.3701904|-122.5238709|38.395745|-122.4702581|73|Glen Ellen|01/19/1981|09/07/2016
235622|Stump Canyon|Valley|CA|Nevada|39.2265649|-120.8213277|39.2425|-120.8130556|900|Dutch Flat|01/19/1981|06/22/2016
235636|Sugar Pine Creek|Stream|CA|Trinity|41.1112555|-122.8041934|41.0597222|-122.8511111|969|Ycatapom Peak|01/19/1981|02/25/2016
235659|Sugarloaf Creek|Stream|CA|Sonoma|38.7079663|-123.1733388|38.7172222|-123.1488889|303|Tombs Creek|01/19/1981|09/07/2016
235693|Sullivan Creek|Stream|CA|Sonoma|38.6854673|-123.329175|38.6972222|-123.3069444|68|Annapolis|01/19/1981|09/07/2016
235701|Sulphur Canyon|Valley|CA|Napa|38.487687|-122.4783135|38.496576|-122.5394262|90|Rutherford|01/19/1981|09/07/2016
235702|Sulphur Creek|Stream|CA|Santa Clara|37.2457741|-121.5743871|37.2275|-121.5752778|636|Mount Sizer|01/19/1981|09/07/2016
235703|Sulphur Creek|Stream|CA|Sonoma|38.6185227|-123.0922249|38.6188889|-123.0525|182|Cazadero|01/19/1981|09/07/2016
235704|Sulphur Creek|Stream|CA|Colusa|39.0396165|-122.4083104|39.0552778|-122.4552778|372|Wilbur Springs|01/19/1981|06/22/2016
235705|Sulphur Creek|Stream|CA|Tehama|40.0954306|-122.798064|40.0583333|-122.775|756|South Yolla Bolly Mountains|01/19/1981|02/09/2016
235706|Sulphur Creek|Stream|CA|Humboldt|40.3468031|-124.172268|40.3725|-124.1488889|332|Buckeye Mountain|01/19/1981|02/25/2016
235708|Sulphur Creek|Stream|CA|Santa Clara|37.3204954|-121.6563354|37.3227168|-121.6066113|663|Lick Observatory|01/19/1981|09/07/2016
235710|Sulphur Creek|Stream|CA|Lake|38.8560138|-122.762491|38.855458|-122.7352677|695|The Geysers|01/19/1981|02/25/2016
235711|Sulphur Creek|Stream|CA|Mendocino|39.1598926|-123.1888936|39.1835022|-123.0880572|182|Ukiah|01/19/1981|02/25/2016
235712|Sulphur Creek|Stream|CA|Napa|38.5115753|-122.4580353|38.496576|-122.5394262|61|Saint Helena|01/19/1981|09/07/2016
235713|Sulphur Fork|Stream|CA|Mendocino|39.0368472|-123.5791796|39.0475|-123.5475|179|Cold Spring|01/19/1981|02/25/2016
235727|Sulphur Spring Canyon|Valley|CA|Alameda|37.5813209|-121.5710571|37.5805556|-121.5402778|559|Cedar Mountain|01/19/1981|09/07/2016
235734|Sulphur Springs Creek|Stream|CA|Santa Clara|37.3766028|-121.4871628|37.4099355|-121.518553|620|Mount Boardman|01/19/1981|09/07/2016
235735|Sulphur Springs Creek|Stream|CA|Solano|38.0604757|-122.1213546|38.1540846|-122.1916356|1|Vine Hill|01/19/1981|09/07/2016
235736|Sulphur Springs Creek|Stream|CA|Lake|39.5573799|-123.0322267|39.4982141|-123.068894|544|Sanhedrin Mountain|01/19/1981|02/25/2016
235742|Summit Canyon|Valley|CA|Modoc|41.5640599|-120.2696706|41.5847222|-120.2686111|1932|Payne Peak|01/19/1981|09/23/2016
235743|Summit Creek|Stream|CA|Humboldt|40.936243|-123.7211667|40.9333333|-123.7497222|523|Willow Creek|01/19/1981|02/25/2016
235776|Sunday Creek|Stream|CA|Trinity|40.8837542|-122.929473|40.9069444|-122.9058333|860|Siligo Peak|01/19/1981|02/25/2016
235777|Sunflower Creek|Stream|CA|Trinity|41.2116|-122.6473|41.2251|-122.6037|942|Tangle Blue Lake|01/19/1981|02/25/2016
235826|Sur Cree Creek|Stream|CA|Siskiyou|41.3534677|-123.1836563|41.3477778|-123.2158333|812|Sawyers Bar|01/19/1981|02/09/2016
235830|Surrender Creek|Stream|CA|Mendocino|39.1532315|-123.5422333|39.1486111|-123.53|86|Navarro|01/19/1981|02/25/2016
235834|Susan River|Stream|CA|Lassen|40.3362901|-120.2574355|40.5027778|-121.1641667|1217|Wendel Hot Springs|01/19/1981|09/23/2016
235838|Suscol Creek|Stream|CA|Napa|38.2399162|-122.2869175|38.2540822|-122.2166376|1|Cuttings Wharf|01/19/1981|09/07/2016
235852|Sutter Slough|Stream|CA|Solano|38.2543585|-121.60051|38.3277778|-121.575|2|Courtland|01/19/1981|09/07/2016
235862|Swain Slough|Stream|CA|Humboldt|40.7556821|-124.1895053|40.7448493|-124.1797825|3|Eureka|01/19/1981|02/25/2016
235869|Swamp Creek|Stream|CA|Plumas|39.8793291|-121.3730225|39.903495|-121.4202465|513|Storrie|01/19/1981|09/23/2016
235870|Swamp Gulch|Valley|CA|Mendocino|39.493772|-123.4314009|39.4858333|-123.4411111|694|Burbeck|01/19/1981|02/25/2016
235878|Swartz Canyon|Valley|CA|Napa|38.6337944|-122.504425|38.6280556|-122.5494444|323|Detert Reservoir|01/19/1981|09/07/2016
235879|Swartz Creek|Stream|CA|Napa|38.6590715|-122.4577575|38.6282395|-122.5508156|205|Aetna Springs|01/19/1981|09/07/2016
235880|Sweany Creek|Stream|CA|Solano|38.3482443|-121.8349613|38.443242|-122.0416362|11|Dozier|01/19/1981|09/07/2016
235882|Swede George Creek|Stream|CA|Marin|37.9399248|-122.6277592|37.9246475|-122.6124804|206|Bolinas|01/19/1981|09/07/2016
235887|Sweet Creek|Stream|CA|Humboldt|40.5020769|-124.2036615|40.4720774|-124.2125498|84|Fortuna|01/19/1981|02/25/2016
235890|Sweet Springs Creek|Stream|CA|Lake|38.8560122|-122.6338741|38.8447222|-122.6302778|468|Whispering Pines|01/19/1981|02/25/2016
235892|Sweetbrier Creek|Stream|CA|Shasta|41.1112629|-122.3236212|41.1225|-122.2825|573|Tombstone Mountain|01/19/1981|02/09/2016
235895|Sweetwater Creek|Stream|CA|Sonoma|38.6457444|-123.0186115|38.6547222|-123.03|116|Warm Springs Dam|01/19/1981|09/07/2016
235896|Sweetwater Creek|Stream|CA|Lake|38.9051787|-122.8527718|38.8838889|-122.7908333|464|Kelseyville|01/19/1981|02/25/2016
235897|Sweetwater Creek|Stream|CA|Santa Clara|37.383547|-121.4971631|37.4243794|-121.5099416|635|Mount Boardman|01/19/1981|09/07/2016
235898|Sweetwater Creek|Stream|CA|El Dorado|38.7521239|-121.0491107|38.727958|-120.9849421|143|Pilot Hill|01/19/1981|02/09/2016
235903|Swift Creek|Stream|CA|Humboldt|40.4293082|-123.6736478|40.3916667|-123.6622222|734|Larabee Valley|01/19/1981|02/25/2016
235904|Swift Creek|Stream|CA|Trinity|40.988201|-122.7019664|40.9945868|-122.9091962|740|Trinity Center|01/19/1981|02/25/2016
